claim_id,stage,product_scope,evidence_label,research_status,claim_text,claim_status,source_ids,source_locators,derivation_method,analysis_script_ref,exact_command,review_status,notes
"CLM-S6P1R2-003","6R2","MANUSCRIPT_EVIDENCE","INTERPRETATION","POST_HOC_EXPLORATORY","Stage 6R2 preserves the classification that clean-lab Phase 1 is POST_HOC_EXPLORATORY, not formally preregistered confirmatory evidence.","ACTIVE","SRC-S6P1R2-001;SRC-S5P1R2-001;SRC-S3R2-001;SRC-S3R2-002","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L34-L35; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L57-L57; local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L254-L260; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L153-L176","Preregistration/status reconciliation from Stage3R2 Stage5R2 and Stage6R2","NONE","NONE","REVIEWED_STAGE6R2","Requires a later immutable preregistration source before any confirmatory wording"
"CLM-S6P1R2-004","6R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 6R2 does not resolve exact Phase 1 workflow_dispatch inputs, artifact ZIP byte identity, independent resampling reproduction, lab3 stale-magnitude documentation, formal post-pivot preregistration, or dirty-doc numeric-source limits.","ACTIVE","SRC-S6P1R2-001;SRC-S6P1R2-005;SRC-S6P1-001;SRC-S5P1R2-001","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L28-L28; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L58-L65; local-sha256:9b59e4c82927298b7f2d13bd4214f3d0927dede98e78516e68cd74b196412a4e:paper_notes/EVIDENCE_GAPS.md:L765-L789; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L102-L119","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE6R2","Resolve before promoting artifact identity independent resampling or formal-confirmatory claims"
"CLM-S6P1R2-005","6R2","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","Stage 6R2 reconstructed Phase 1 provenance with read-only git status log show and diff-stat outputs for audit history, not manuscript result chronology.","ACTIVE","SRC-S6P1R2-004;SRC-S6P1R2-001","local-sha256:9c1fc1810ea16f94294017aca825b98b0c4ff3fc3c7529c6ff772efb92c34d80:paper_notes/PHASE1_GIT_AUDIT_R2_20260618T075201Z.txt:L1-L111; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L22-L24; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L64-L66","Read-only git audit synthesis","NONE","git status --short --branch; git log --all --decorate --oneline --max-count=80 -- .github/workflows/phase1.yml config/run_config.json src/agt/lab_profiles.asl src/env/tools/QLearner.java src/env/tools/StereotypeReasoner.java analysis/sweep_report.py docs/pre_registration.md; git show --no-patch --format=%H%n%D%n%an%n%ai%n%s <selected-shas>; git diff --stat <selected-ranges> -- <phase1-paths>","REVIEWED_STAGE6R2","Keep chronology in audit history unless a reproducibility appendix needs it"
"CLM-S7P2R2-001","7R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 7R2 appended a non-overwriting routing refresh to PHASE2_METHODS.md and added GAP-042 to record that the refresh is not a new empirical extraction.","ACTIVE","SRC-S7P2R2-001;SRC-S7P2R2-005","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L157-L232; local-sha256:7f227812c0e62ffa1902de172a5040399e964297ebc590a35f3d57f3450244aa:paper_notes/EVIDENCE_GAPS.md:L791-L821","Manual evidence-routing reconciliation from required Stage 7R2 input bundle","NONE","NONE","VERIFIED_STAGE7R2","No workflow or experiment was executed"
"CLM-S7P2R2-002","7R2","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION;POST_HOC_EXPLORATORY","Phase 2 method claims route to selected v5 source at phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410, while numeric Phase 2 result claims route to Stage 8 row-level products and the Stage 8 extractor command.","ACTIVE","SRC-S7P2R2-001;SRC-S7P2R2-002;SRC-S8P2-001;SRC-S8P2-002;SRC-S8P2-003","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L183-L184; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L14-L15; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES.csv:row 1, named columns evidence_id,product_scope,label,source_ref,source_locator,metric,value,verification_status; local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","Routing reconciliation against selected v5 method locators and Stage 8 result products","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES.csv","REVIEWED_STAGE7R2","Do not cite PHASE2_METHODS.md as the numeric result source"
"CLM-S7P2R2-003","7R2","AUDIT_HISTORY","SUPERSEDED","NOT_APPLICABLE","The original Stage 7 complete-job-inventory limitation is superseded by Stage 8 evidence for run 27547019772: 242 jobs total, including 180 adapt jobs, 60 clean jobs, 1 aggregate job, and 1 compile job; aggregate job 81495756019 completed successfully.","ACTIVE","SRC-S7P2R2-001;SRC-S7P2R2-002;SRC-S8P2-004;SRC-S8P2-005","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L176-L176; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L43-L47; local-sha256:0c78a5971e1019354be336ed5dc84fac7c0db662ed78dee1718be678dc0aa058:paper_notes/PHASE2_ACTIONS_STAGE8.csv:rows 3-8, named columns recordType,key,value; local-sha256:8b80dd33ef399d80b14a16b49f63d9095a3e28a03abfc51974b275e33f389f96:paper_notes/PHASE2_ACTIONS_STAGE8_JOBS.csv:rows 2-243, named columns runId,jobId,jobName,jobKind,jobStatus,jobConclusion","Stage 7R2 reconciliation of original Stage 7 limitation against Stage 8 Actions captures","NONE","NONE","VERIFIED_STAGE7R2","This supersedes only the job-inventory limitation; artifact ZIP byte identity and dispatch inputs remain unresolved"
"CLM-S7P2R2-004","7R2","AUDIT_HISTORY","DERIVED","NOT_APPLICABLE","Stage 7R2 rechecked the Phase 2 base, Phase 2.1, Phase 2.2, component-attribution, selected v5, and later CI-hardening chronology with read-only git log and diff-stat commands.","ACTIVE","SRC-S7P2R2-001;SRC-S7P2R2-004","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L171-L177; git:8ff250d8f9664ec0169654161af492e749e81d0e; git:f4ac3fe8549eaa4948d6a64b9cb87cf06a623143; git:aa74486d2a748a9f75fca2acc28b1599e594ac10; git:2aab559a027468b929cdb5bc83fc402519ccefb2; git:985c7a18558b6d5cb96c018a395b0aae6389f410; git:2981147fc4c740d9ce3340be363d010a34937324","Read-only git provenance extraction","NONE","git log --all --decorate --oneline --max-count=30 -- .github/workflows/phase2.yml config/run_config.json src/agt/illuminance_controller_agent_adapt.asl src/env/tools/QLearner.java analysis/phase2_recovery.py; git diff --stat 8ff250d8f9664ec0169654161af492e749e81d0e f4ac3fe8549eaa4948d6a64b9cb87cf06a623143 -- .github/workflows/phase2.yml config/run_config.json src/agt/illuminance_controller_agent_adapt.asl src/env/tools/QLearner.java analysis/phase2_recovery.py; git diff --stat f4ac3fe8549eaa4948d6a64b9cb87cf06a623143 aa74486d2a748a9f75fca2acc28b1599e594ac10 -- .github/workflows/phase2.yml config/run_config.json src/agt/illuminance_controller_agent_adapt.asl src/env/tools/QLearner.java analysis/phase2_recovery.py; git diff --stat aa74486d2a748a9f75fca2acc28b1599e594ac10 985c7a18558b6d5cb96c018a395b0aae6389f410 -- .github/workflows/phase2.yml config/run_config.json src/agt/illuminance_controller_agent_adapt.asl src/env/tools/QLearner.java analysis/phase2_recovery.py; git diff --stat 985c7a18558b6d5cb96c018a395b0aae6389f410 2981147fc4c740d9ce3340be363d010a34937324 -- .github/workflows/phase2.yml config/run_config.json src/agt/illuminance_controller_agent_adapt.asl src/env/tools/QLearner.java analysis/phase2_recovery.py","VERIFIED_STAGE7R2","Chronology remains audit history unless needed for a reproducibility appendix"
"CLM-S7P2R2-005","7R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 7R2 leaves unresolved exact Phase 1 and Phase 2 workflow_dispatch input payloads, Phase 1 and Phase 2 artifact ZIP byte identity, Stage 6 Phase 1 independent resampling, Stage 8 Phase 2 NumPy bootstrap CI/bootstrap-p resampling, formal post-pivot preregistration, lab3 stale-magnitude documentation, and dirty-doc numeric-source limits.","ACTIVE","SRC-S7P2R2-001;SRC-S7P2R2-005;SRC-S7P2R2-002;SRC-S7P2R2-003","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L198-L205; local-sha256:7f227812c0e62ffa1902de172a5040399e964297ebc590a35f3d57f3450244aa:paper_notes/EVIDENCE_GAPS.md:L806-L811; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L102-L119","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE7R2","Resolve before promoting artifact-identity independent-resampling or formal-confirmatory claims"
"CLM-S8P2R2-001","8R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 8R2 produced PHASE2_RESULTS_R2_20260618T090000Z.md, PHASE2_TABLES_R2_20260618T090000Z.csv, PHASE2_FIGURES.md, and PHASE2_GIT_AUDIT_R2_20260618T090000Z.txt without overwriting the Stage 8 base PHASE2_RESULTS.md or PHASE2_TABLES.csv.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-002;SRC-S8P2R2-003;SRC-S8P2R2-004","local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L1-L144; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:L1-L522; local-sha256:3d080caceafb1580846f350bdee1b7a7b4b2290c73250ab3bda3315bbc229711:paper_notes/PHASE2_FIGURES.md:L1-L34; local-sha256:54bc472e7fa3ecdcbe15e2743ded077e196056cdbe373b78abc325464a03429c:paper_notes/PHASE2_GIT_AUDIT_R2_20260618T090000Z.txt:L1-L32","Stage 8R2 non-overwriting evidence-product generation","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","No workflow or experiment was executed locally in Stage 8R2"
"CLM-S8P2R2-002","8R2","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","ENGINEERING_VALIDATION","The Stage 8R2 table is byte-identical to the Stage 8 base PHASE2_TABLES.csv with SHA-256 bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df and contains 521 data rows: 306 VERIFIED_DETERMINISTIC_FROM_RAW rows, 99 VERIFIED_DETERMINISTIC_OR_EXACT_TEST rows, and 116 DIRECT_ANALYSIS_OUTPUT_RESAMPLING_NOT_RECOMPUTED rows.","ACTIVE","SRC-S8P2R2-002;SRC-S8P2-002;SRC-S8P2-003","local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:L1-L522; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES.csv:L1-L522; local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L66-L66","R2 extractor run plus file-hash comparison and verification-status grouping","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","Bootstrap CI and bootstrap p-value fields remain direct analysis outputs"
"CLM-S8P2R2-003","8R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","INTERPRETATION","ENGINEERING_VALIDATION","Phase 2 v5 run 27547019772 and result commit 22a448be5d9829751badd341904e36ed582f091f remain the candidate final Phase 2 result authority; v1 through v4 remain superseded audit history for final interpretation.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2-001;SRC-S8P2-006;SRC-S8P2R2-004","local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L36-L37; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L27-L37; local-sha256:54bc472e7fa3ecdcbe15e2743ded077e196056cdbe373b78abc325464a03429c:paper_notes/PHASE2_GIT_AUDIT_R2_20260618T090000Z.txt:L5-L12","Supersession reconciliation against Stage 8 base products and R2 git audit","NONE","git log --oneline --decorate --all --grep=phase2 --max-count=30","REVIEWED_STAGE8R2","Use v1-v4 only in AUDIT HISTORY unless discussing corrections"
"CLM-S8P2R2-004","8R2","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","Final Phase 2 v5 detection recall is complete for the tested injected-fault matrix and Stage 8R2 found no unexpected component attribution rows: all 18 CI cells have n_runs=10, detection_rate=1.0, n_detected=10, aggregate_defect_set_matches_expected=true, and unexpected_component_row_count=0.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-002;SRC-S8P2-006","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_ci.csv:rows 2-19; named columns profile,mode,n_runs,detection_rate,n_detected; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:rows 5,21,37,53,69,85,101,117,133,149,165,181,197,213,229,245,261,277,433-519; named columns record_type,profile,mode,metric,value,verification_status; local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L59-L60","Deterministic recomputation from committed raw recovery rows plus final raw-cell verification rows","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","This is tested-matrix recall and attribution sanity only"
"CLM-S8P2R2-005","8R2","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For final Phase 2 v5 lab3_f1dead RecoveryEpisodes, ql_true is faster than ql_false with n_paired=10, ql_true_mean=150.5, ql_false_mean=363.4, mean_diff_true_minus_false=-212.9, p_wilcoxon=0.00390625, cliffs_delta=-0.86, q_bootstrap_bh=0.0, and ql_true_faster=True.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-002;SRC-S8P2-006","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:row 2; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,p_wilcoxon,cliffs_delta,q_bootstrap_bh,ql_true_faster; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:rows 290-302; local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L63-L63","Deterministic and exact-test verification from committed raw recovery rows plus aggregate p-values for BH q","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","Bootstrap CI and p_bootstrap for this row are direct analysis outputs not independently resampled"
"CLM-S8P2R2-006","8R2","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For final Phase 2 v5 lab3_f1inv RecoveryEpisodes, ql_true is not faster than ql_false: n_paired=9, ql_true_mean=364.55555555555554, ql_false_mean=332.77777777777777, mean_diff_true_minus_false=31.77777777777778, p_wilcoxon=0.49609375, cliffs_delta=0.2345679012345679, q_bootstrap_bh=0.6496, and ql_true_faster=False.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-002;SRC-S8P2-006","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:row 3; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,p_wilcoxon,cliffs_delta,q_bootstrap_bh,ql_true_faster; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:rows 303-315; local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L64-L64","Deterministic and exact-test verification from committed raw recovery rows plus aggregate p-values for BH q","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","Bootstrap CI and p_bootstrap for this row are direct analysis outputs not independently resampled"
"CLM-S8P2R2-007","8R2","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For final Phase 2 v5 lab3_f1inv DetectEpisode, ql_true is slower than ql_false with mean_diff_true_minus_false=126.2, p_wilcoxon=0.001953125, cliffs_delta=1.0, and q_bootstrap_bh=0.0.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-002;SRC-S8P2-006","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:row 10; named columns profile,metric,mean_diff_true_minus_false,p_wilcoxon,cliffs_delta,q_bootstrap_bh; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:rows 397,402,405; local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L65-L65","Deterministic and exact-test verification from committed raw recovery rows plus aggregate p-values for BH q","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES_R2_20260618T090000Z.csv","VERIFIED_STAGE8R2","Detection-latency findings are descriptive engineering-validation evidence and not the headline recovery-speed claim"
"CLM-S8P2R2-008","8R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 8R2 leaves exact Phase 1 and Phase 2 workflow_dispatch input payloads NOT FOUND, Phase 1 and Phase 2 artifact ZIP byte identity NOT VERIFIED, Stage 6 Phase 1 and Stage 8 Phase 2 bootstrap resampling not independently reproduced, formal post-pivot preregistration NOT FOUND, lab3 stale-magnitude documentation unresolved, and dirty-doc numeric-source limits active.","ACTIVE","SRC-S8P2R2-001;SRC-S8P2R2-005;SRC-S7P2R2-005","local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L92-L121; local-sha256:d4d8ea8e75427737f2818cbadbea1e803bb1f53f197301a6b7f2b9655a0b1c26:paper_notes/EVIDENCE_GAPS.md:L822-L852; local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L198-L205","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE8R2","Resolve before promoting artifact-identity independent-resampling or formal-confirmatory claims"
"CLM-S9-001","9","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 9 produced the statistical-integrity audit note, derived integrity table, extractor script, git audit snapshot, and GAP-044 without executing a workflow or experimental run.","ACTIVE","SRC-S9-001;SRC-S9-002;SRC-S9-003;SRC-S9-004;SRC-S9-005","local-sha256:26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589:paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md:L1-L117; local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:L1-L22; local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300; local-sha256:698680a425a28a7c5f7e854f69b33772bf34c17fdf79da2db980f2f3b4f56ef4:paper_notes/STAGE9_GIT_AUDIT_20260618T092847Z.txt:L1-L30; local-sha256:e18a294024fbb5ee17e27e4ff3fbf0c7d19253938d5b781bac2c3de2becf359a:paper_notes/EVIDENCE_GAPS.md:L853-L880","Stage 9 evidence-product generation and ledger update","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","node paper_notes/stage9_statistical_integrity_audit.mjs paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","VERIFIED_STAGE9","No GitHub Actions workflow or local experiment was dispatched in Stage 9"
"CLM-S9-002","9","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","ENGINEERING_VALIDATION","For Phase 2 R2, Stage 9 reproduced a 521-row table partition with 306 VERIFIED_DETERMINISTIC_FROM_RAW rows, 99 VERIFIED_DETERMINISTIC_OR_EXACT_TEST rows, 0 CHECK_FAILED_OR_NOT_RECOMPUTED rows, and 116 DIRECT_ANALYSIS_OUTPUT_RESAMPLING_NOT_RECOMPUTED rows.","ACTIVE","SRC-S9-002;SRC-S9-003;SRC-S8P2R2-002","local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 2-8; named columns evidence_id,metric,value,statistical_integrity_status; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:L1-L522","CSV row count and verification-status grouping","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","node paper_notes/stage9_statistical_integrity_audit.mjs paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","VERIFIED_STAGE9","Bootstrap-output rows remain unresolved for independent resampling"
"CLM-S9-003","9","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","POST_HOC_EXPLORATORY","For Phase 1, Stage 9 reproduced a 480-row table partition with 348 MEAN_MATCH_FROM_RAW rows, 132 MEAN_DIFF_MATCH_FROM_RAW rows, and 0 deterministic recompute mismatch/not-found rows.","ACTIVE","SRC-S9-002;SRC-S9-003","local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 11-14; named columns evidence_id,metric,value,statistical_integrity_status; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481","CSV row count and recompute-status grouping","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","node paper_notes/stage9_statistical_integrity_audit.mjs paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","VERIFIED_STAGE9","This verifies deterministic mean and mean-difference extraction only"
